st,ag_dist,cnty,num_owp,cv,id,lat,lon
Vermont,ALL COUNTIES,Grand Isle,7,58.7,VT,44.801788,–73.300758
Vermont,ALL COUNTIES,Lamoille,13,58.7,VT,44.603504,–72.638356
Vermont,ALL COUNTIES,Orange,24,58.7,VT,44.003392,–72.369687
Vermont,ALL COUNTIES,Orleans,15,58.7,VT,44.828442,–72.251630
Vermont,ALL COUNTIES,Rutland,26,58.7,VT,43.580844,–73.038196
Vermont,ALL COUNTIES,Washington,17,58.7,VT,44.274953,–72.609475
Vermont,ALL COUNTIES,Windham,28,58.7,VT,42.999143,–72.716335
Vermont,ALL COUNTIES,Windsor,26,58.7,VT,43.588143,–72.591515
Virginia,CENTRAL,Albemarle,45,62,VA,38.024184,–78.553506
Virginia,CENTRAL,Amelia,1,62,VA,37.336131,–77.973218
Virginia,CENTRAL,Amherst,8,62,VA,37.630362,–79.147848
Virginia,CENTRAL,Appomattox,8,62,VA,37.370725,–78.810940
Virginia,CENTRAL,Bedford,33,62,VA,37.312408,–79.527947
Virginia,CENTRAL,Buckingham,16,62,VA,37.573928,–78.529169
Virginia,CENTRAL,Campbell,13,62,VA,37.210151,–79.095429
Virginia,CENTRAL,Caroline,12,62,VA,38.030319,–77.352348
Virginia,CENTRAL,Chesterfield,23,62,VA,37.378434,–77.585847
Virginia,CENTRAL,Cumberland,3,62,VA,37.520189,–78.252836
Virginia,CENTRAL,Fluvanna,9,62,VA,37.830606,–78.284445
Virginia,CENTRAL,Goochland,15,62,VA,37.724166,–77.914273
Virginia,CENTRAL,Greene,19,62,VA,38.297981,–78.470163
Virginia,CENTRAL,Hanover,12,62,VA,37.760166,–77.490992
Virginia,CENTRAL,Henrico,3,62,VA,37.437521,–77.300333
Virginia,CENTRAL,Louisa,22,62,VA,37.971681,–77.959178
Virginia,CENTRAL,Nelson,8,62,VA,37.790016,–78.879394
Virginia,CENTRAL,Orange,12,62,VA,38.250439,–78.009980
Virginia,CENTRAL,Powhatan,14,62,VA,37.549404,–77.912855
Virginia,CENTRAL,Prince Edward,15,62,VA,37.224881,–78.432957
Virginia,CENTRAL,Spotsylvania,18,62,VA,38.182311,–77.656280
Virginia,EASTERN,Accomack,5,62,VA,37.765944,–75.757807
Virginia,EASTERN,Charles City,4,62,VA,37.361048,–77.054171
Virginia,EASTERN,Essex,5,62,VA,37.93948,–76.941871
Virginia,EASTERN,Gloucester,22,62,VA,37.403541,–76.523505
Virginia,EASTERN,James City,1,62,VA,37.324427,–76.778319
Virginia,EASTERN,King And Queen,1,62,VA,37.720995,–76.891090
Virginia,EASTERN,King George,1,62,VA,38.277179,–77.162702
Virginia,EASTERN,King William,11,62,VA,37.70826,–77.091054
Virginia,EASTERN,Lancaster,2,62,VA,37.703831,–76.413199
Virginia,EASTERN,Middlesex,1,62,VA,37.606828,–76.527958
Virginia,EASTERN,New Kent,9,62,VA,37.498974,–76.993339
Virginia,EASTERN,Northampton,8,62,VA,37.302629,–75.923868
Virginia,EASTERN,Westmoreland,3,62,VA,38.109191,–76.804170
Virginia,EASTERN,York,2,62,VA,37.220914,–76.395533
Virginia,NORTHERN,Arlington,5,62,VA,38.878337,–77.100703
Virginia,NORTHERN,Clarke,8,62,VA,39.115931,–77.992004
Virginia,NORTHERN,Culpeper,28,62,VA,38.48593,–77.956476
Virginia,NORTHERN,Fairfax,15,62,VA,38.833743,–77.276117
Virginia,NORTHERN,Fauquier,56,62,VA,38.744103,–77.821585
Virginia,NORTHERN,Frederick,18,62,VA,39.203637,–78.263916
Virginia,NORTHERN,Loudoun,72,62,VA,39.08113,–77.638857
Virginia,NORTHERN,Madison,11,62,VA,38.412059,–78.276961
Virginia,NORTHERN,Page,5,62,VA,38.623751,–78.490471
Virginia,NORTHERN,Prince William,20,62,VA,38.702332,–77.478887
Virginia,NORTHERN,Rappahannock,14,62,VA,38.684522,–78.168824
Virginia,NORTHERN,Rockingham,26,62,VA,38.511257,–78.876307
Virginia,NORTHERN,Shenandoah,6,62,VA,38.856204,–78.573987
Virginia,NORTHERN,Stafford,17,62,VA,38.418933,–77.459043
Virginia,NORTHERN,Warren,6,62,VA,38.908187,–78.207131
Virginia,SOUTHEASTERN,Brunswick,3,62,VA,36.764531,–77.860916
Virginia,SOUTHEASTERN,Chesapeake City,13,62,VA,36.679376,–76.301788
Virginia,SOUTHEASTERN,Dinwiddie,5,62,VA,37.073498,–77.635492
Virginia,SOUTHEASTERN,Isle Of Wight,11,62,VA,36.901418,–76.707569
Virginia,SOUTHEASTERN,Mecklenburg,7,62,VA,36.687256,–78.368959
Virginia,SOUTHEASTERN,Prince George,10,62,VA,37.187326,–77.220993
Virginia,SOUTHEASTERN,Southampton,8,62,VA,36.720173,–77.103856
Virginia,SOUTHEASTERN,Suffolk City,4,62,VA,36.697157,–76.634781
Virginia,SOUTHEASTERN,Surry,3,62,VA,37.119761,–76.880172
Virginia,SOUTHEASTERN,Sussex,6,62,VA,36.926645,–77.259732
Virginia,SOUTHEASTERN,Virginia Beach City,11,62,VA,36.779322,–76.024020
Virginia,SOUTHERN,Charlotte,16,62,VA,37.014091,–78.661424
Virginia,SOUTHERN,Franklin,33,62,VA,36.99235,–79.883959
Virginia,SOUTHERN,Halifax,29,62,VA,36.766461,–78.939614
Virginia,SOUTHERN,Henry,3,62,VA,36.620593,–79.980584
Virginia,SOUTHERN,Lunenburg,2,62,VA,36.945757,–78.242313
Virginia,SOUTHERN,Nottoway,1,62,VA,37.143696,–78.052162
Virginia,SOUTHERN,Patrick,17,62,VA,36.667327,–80.286141
Virginia,SOUTHERN,Pittsylvania,28,62,VA,36.821721,–79.398502
Virginia,SOUTHWESTERN,Bland,11,62,VA,37.130612,–81.125853
Virginia,SOUTHWESTERN,Buchanan,12,62,VA,37.26812,–82.038151
Virginia,SOUTHWESTERN,Carroll,18,62,VA,36.732426,–80.728043
Virginia,SOUTHWESTERN,Dickenson,2,62,VA,37.137081,–82.349208
Virginia,SOUTHWESTERN,Floyd,15,62,VA,36.931438,–80.350309
Virginia,SOUTHWESTERN,Giles,15,62,VA,37.31193,–80.717178
Virginia,SOUTHWESTERN,Grayson,18,62,VA,36.656303,–81.225337
Virginia,SOUTHWESTERN,Lee,11,62,VA,36.702162,–83.130334
Virginia,SOUTHWESTERN,Montgomery,21,62,VA,37.174885,–80.387314
Virginia,SOUTHWESTERN,Pulaski,7,62,VA,37.063385,–80.713444
Virginia,SOUTHWESTERN,Russell,15,62,VA,36.93342,–82.095934
Virginia,SOUTHWESTERN,Scott,20,62,VA,36.712778,–82.613627
Virginia,SOUTHWESTERN,Smyth,16,62,VA,36.842318,–81.539786
Virginia,SOUTHWESTERN,Tazewell,21,62,VA,37.125395,–81.562924
Virginia,SOUTHWESTERN,Washington,22,62,VA,36.747813,–81.950291
Virginia,SOUTHWESTERN,Wise,2,62,VA,36.974561,–82.621560
Virginia,SOUTHWESTERN,Wythe,28,62,VA,36.901471,–81.084209
Virginia,WESTERN,Alleghany,4,62,VA,37.787905,–80.008669
Virginia,WESTERN,Augusta,37,62,VA,38.167807,–79.146682
Virginia,WESTERN,Botetourt,9,62,VA,37.553193,–79.805318
Virginia,WESTERN,Craig,8,62,VA,37.473129,–80.231734
Virginia,WESTERN,Highland,7,62,VA,38.356672,–79.567958
Virginia,WESTERN,Roanoke,9,62,VA,37.331077,–80.190110
Virginia,WESTERN,Rockbridge,21,62,VA,37.814517,–79.447754
Washington,CENTRAL,Benton,19,68.8,WA,46.228072,–119.516864
Washington,CENTRAL,Chelan,27,68.8,WA,47.859892,–120.618543
Washington,CENTRAL,Kittitas,21,68.8,WA,47.124444,–120.676714
Washington,CENTRAL,Klickitat,22,68.8,WA,45.869509,–120.780117
Washington,CENTRAL,Okanogan,33,68.8,WA,48.550971,–119.691035
Washington,CENTRAL,Yakima,30,68.8,WA,46.456558,–120.740145
Washington,EAST CENTRAL,Adams,5,68.8,WA,47.00484,–118.533308
Washington,EAST CENTRAL,Douglas,4,68.8,WA,47.735866,–119.695880
Washington,EAST CENTRAL,Franklin,7,68.8,WA,46.53458,–118.906944
Washington,EAST CENTRAL,Grant,9,68.8,WA,47.213633,–119.467788
Washington,EAST CENTRAL,Lincoln,3,68.8,WA,47.582718,–118.417668
Washington,NORTHEAST,Ferry,10,68.8,WA,48.437246,–118.517074
Washington,NORTHEAST,Pend Oreille,5,68.8,WA,48.543877,–117.232183
Washington,NORTHEAST,Spokane,77,68.8,WA,47.620379,–117.404392
Washington,NORTHEAST,Stevens,19,68.8,WA,48.390648,–117.854897
Washington,SOUTHEAST,Columbia,5,68.8,WA,46.292851,–117.911635
Washington,SOUTHEAST,Garfield,4,68.8,WA,46.429474,–117.536715
Washington,SOUTHEAST,Walla Walla,9,68.8,WA,46.254606,–118.480374
Washington,SOUTHEAST,Whitman,12,68.8,WA,46.903322,–117.522962
Washington,WESTERN,Clallam,19,68.8,WA,48.113009,–123.930611
Washington,WESTERN,Clark,63,68.8,WA,45.771674,–122.485903
Washington,WESTERN,Cowlitz,3,68.8,WA,46.185923,–122.658682
Washington,WESTERN,Grays Harbor,16,68.8,WA,47.142786,–123.827043
Washington,WESTERN,Island,26,68.8,WA,48.158436,–122.670503
Washington,WESTERN,Jefferson,5,68.8,WA,47.802641,–123.521810
Washington,WESTERN,King,92,68.8,WA,47.493554,–121.832375
Washington,WESTERN,Kitsap,16,68.8,WA,47.639687,–122.649636
Washington,WESTERN,Lewis,42,68.8,WA,46.580071,–122.377444
Washington,WESTERN,Mason,4,68.8,WA,47.354126,–123.173850
Washington,WESTERN,Pacific,7,68.8,WA,46.556587,–123.782419
Washington,WESTERN,Pierce,50,68.8,WA,47.040716,–122.144709
Washington,WESTERN,San Juan,13,68.8,WA,48.508862,–123.100616
Washington,WESTERN,Skagit,23,68.8,WA,48.493066,–121.816278
Washington,WESTERN,Skamania,1,68.8,WA,46.024782,–121.953227
Washington,WESTERN,Snohomish,55,68.8,WA,48.054913,–121.766412
Washington,WESTERN,Thurston,38,68.8,WA,46.932598,–122.829441
Washington,WESTERN,Wahkiakum,9,68.8,WA,46.294638,–123.424458
Washington,WESTERN,Whatcom,37,68.8,WA,48.842653,–121.836433
West Virginia,EASTERN,Berkeley,41,99.95,WV,39.457854,–78.032338
West Virginia,EASTERN,Grant,2,99.95,WV,39.105988,–79.195064
West Virginia,EASTERN,Greenbrier,32,99.95,WV,37.924418,–80.450590
West Virginia,EASTERN,Hampshire,17,99.95,WV,39.31214,–78.611989
West Virginia,EASTERN,Hardy,12,99.95,WV,39.010818,–78.843641
West Virginia,EASTERN,Jefferson,17,99.95,WV,39.307399,–77.863220
West Virginia,EASTERN,Mineral,18,99.95,WV,39.405626,–78.956581
West Virginia,EASTERN,Monroe,19,99.95,WV,37.550353,–80.547891
West Virginia,EASTERN,Morgan,13,99.95,WV,39.554835,–78.257314
West Virginia,EASTERN,Pendleton,8,99.95,WV,38.686836,–79.333707
West Virginia,EASTERN,Pocahontas,7,99.95,WV,38.332513,–80.012092
West Virginia,EASTERN,Randolph,17,99.95,WV,38.781087,–79.867783
West Virginia,EASTERN,Summers,26,99.95,WV,37.656003,–80.856315
West Virginia,EASTERN,Tucker,4,99.95,WV,39.111175,–79.559968
West Virginia,NORTHWEST,Barbour,20,99.95,WV,39.139754,–79.996914
West Virginia,NORTHWEST,Brooke,3,99.95,WV,40.272645,–80.578691
West Virginia,NORTHWEST,Doddridge,12,99.95,WV,39.263482,–80.701147
West Virginia,NORTHWEST,Harrison,31,99.95,WV,39.279199,–80.386487
West Virginia,NORTHWEST,Lewis,14,99.95,WV,38.988844,–80.495518
West Virginia,NORTHWEST,Marion,20,99.95,WV,39.505839,–80.243402
West Virginia,NORTHWEST,Marshall,24,99.95,WV,39.854717,–80.671378
West Virginia,NORTHWEST,Monongalia,32,99.95,WV,39.633645,–80.059074
West Virginia,NORTHWEST,Ohio,1,99.95,WV,40.098932,–80.620728
West Virginia,NORTHWEST,Pleasants,2,99.95,WV,39.368133,–81.161172
West Virginia,NORTHWEST,Preston,30,99.95,WV,39.46903,–79.668865
West Virginia,NORTHWEST,Ritchie,20,99.95,WV,39.177112,–81.066317
West Virginia,NORTHWEST,Taylor,9,99.95,WV,39.329072,–80.045629
West Virginia,NORTHWEST,Tyler,5,99.95,WV,39.465981,–80.879493
West Virginia,NORTHWEST,Upshur,19,99.95,WV,38.902537,–80.231335
West Virginia,NORTHWEST,Wetzel,2,99.95,WV,39.596574,–80.634394
West Virginia,NORTHWEST,Wood,29,99.95,WV,39.211679,–81.515928
West Virginia,SOUTHWEST,Braxton,12,99.95,WV,38.699302,–80.731649
West Virginia,SOUTHWEST,Cabell,8,99.95,WV,38.41958,–82.243392
West Virginia,SOUTHWEST,Calhoun,11,99.95,WV,38.844159,–81.115478
West Virginia,SOUTHWEST,Clay,22,99.95,WV,38.459826,–81.081866
West Virginia,SOUTHWEST,Fayette,23,99.95,WV,38.030933,–81.086051
West Virginia,SOUTHWEST,Gilmer,7,99.95,WV,38.915865,–80.849409
West Virginia,SOUTHWEST,Jackson,26,99.95,WV,38.834234,–81.677717
West Virginia,SOUTHWEST,Kanawha,17,99.95,WV,38.328061,–81.523522
West Virginia,SOUTHWEST,Lincoln,2,99.95,WV,38.171651,–82.077547
West Virginia,SOUTHWEST,Mason,14,99.95,WV,38.759288,–82.024172
West Virginia,SOUTHWEST,Mercer,10,99.95,WV,37.403448,–81.106456
West Virginia,SOUTHWEST,Mingo,5,99.95,WV,37.721151,–82.158993
West Virginia,SOUTHWEST,Nicholas,10,99.95,WV,38.291416,–80.797516
West Virginia,SOUTHWEST,Putnam,9,99.95,WV,38.510513,–81.906109
West Virginia,SOUTHWEST,Raleigh,9,99.95,WV,37.76247,–81.264671
West Virginia,SOUTHWEST,Roane,19,99.95,WV,38.743033,–81.354502
West Virginia,SOUTHWEST,Wayne,13,99.95,WV,38.145531,–82.419698
West Virginia,SOUTHWEST,Webster,6,99.95,WV,38.492985,–80.430262
West Virginia,SOUTHWEST,Wirt,13,99.95,WV,39.020034,–81.382975
Wisconsin,CENTRAL,Adams,4,94.5,WI,43.973763,–89.767223
Wisconsin,CENTRAL,Green Lake,14,94.5,WI,43.76141,–88.987228
Wisconsin,CENTRAL,Juneau,5,94.5,WI,43.932836,–90.113984
Wisconsin,CENTRAL,Marquette,16,94.5,WI,43.826053,–89.409095
Wisconsin,CENTRAL,Portage,19,94.5,WI,44.476246,–89.498070
Wisconsin,CENTRAL,Waupaca,16,94.5,WI,44.478004,–88.967006
Wisconsin,CENTRAL,Waushara,11,94.5,WI,44.112825,–89.239752
Wisconsin,CENTRAL,Wood,12,94.5,WI,44.461413,–90.038825
Wisconsin,EAST CENTRAL,Brown,19,94.5,WI,44.473961,–87.995926
Wisconsin,EAST CENTRAL,Calumet,6,94.5,WI,44.07841,–88.212132
Wisconsin,EAST CENTRAL,Door,22,94.5,WI,45.067808,–87.087936
Wisconsin,EAST CENTRAL,Fond Du Lac,26,94.5,WI,43.754722,–88.493284
Wisconsin,EAST CENTRAL,Kewaunee,11,94.5,WI,44.500949,–87.161813
Wisconsin,EAST CENTRAL,Manitowoc,29,94.5,WI,44.105108,–87.313828
Wisconsin,EAST CENTRAL,Outagamie,10,94.5,WI,44.418226,–88.464988
Wisconsin,EAST CENTRAL,Sheboygan,24,94.5,WI,43.746002,–87.730546
Wisconsin,EAST CENTRAL,Winnebago,20,94.5,WI,44.085707,–88.668149
Wisconsin,NORTH CENTRAL,Ashland,2,94.5,WI,46.546291,–90.665154
Wisconsin,NORTH CENTRAL,Clark,40,94.5,WI,44.733596,–90.610201
Wisconsin,NORTH CENTRAL,Iron,1,94.5,WI,46.32655,–90.261299
Wisconsin,NORTH CENTRAL,Lincoln,6,94.5,WI,45.338319,–89.742082
Wisconsin,NORTH CENTRAL,Marathon,23,94.5,WI,44.898036,–89.757823
Wisconsin,NORTH CENTRAL,Oneida,5,94.5,WI,45.713791,–89.536693
Wisconsin,NORTH CENTRAL,Price,7,94.5,WI,45.679072,–90.359650
Wisconsin,NORTH CENTRAL,Taylor,12,94.5,WI,45.211656,–90.504853
Wisconsin,NORTH CENTRAL,Vilas,4,94.5,WI,46.049848,–89.501254
Wisconsin,NORTHEAST,Florence,1,94.5,WI,45.849646,–88.400322
Wisconsin,NORTHEAST,Forest,3,94.5,WI,45.666882,–88.773225
Wisconsin,NORTHEAST,Langlade,4,94.5,WI,45.259204,–89.068190
Wisconsin,NORTHEAST,Marinette,9,94.5,WI,45.346899,–87.991198
Wisconsin,NORTHEAST,Oconto,16,94.5,WI,44.996575,–88.206516
Wisconsin,NORTHEAST,Shawano,13,94.5,WI,44.789641,–88.755813
Wisconsin,NORTHWEST,Barron,17,94.5,WI,45.437192,–91.852892
Wisconsin,NORTHWEST,Bayfield,10,94.5,WI,46.634199,–91.177282
Wisconsin,NORTHWEST,Burnett,14,94.5,WI,45.865255,–92.367978
Wisconsin,NORTHWEST,Chippewa,22,94.5,WI,45.069092,–91.283505
Wisconsin,NORTHWEST,Douglas,12,94.5,WI,46.463316,–91.892580
Wisconsin,NORTHWEST,Polk,35,94.5,WI,45.46803,–92.453154
Wisconsin,NORTHWEST,Rusk,9,94.5,WI,45.472734,–91.136745
Wisconsin,NORTHWEST,Sawyer,4,94.5,WI,45.864913,–91.147130
Wisconsin,NORTHWEST,Washburn,9,94.5,WI,45.892463,–91.796423
Wisconsin,SOUTH CENTRAL,Columbia,32,94.5,WI,43.471882,–89.330472
Wisconsin,SOUTH CENTRAL,Dane,73,94.5,WI,43.067468,–89.417852
Wisconsin,SOUTH CENTRAL,Dodge,27,94.5,WI,43.422706,–88.704379
Wisconsin,SOUTH CENTRAL,Green,33,94.5,WI,42.677728,–89.605639
Wisconsin,SOUTH CENTRAL,Jefferson,25,94.5,WI,43.013807,–88.773986
Wisconsin,SOUTH CENTRAL,Rock,19,94.5,WI,42.669931,–89.075119
Wisconsin,SOUTHEAST,Kenosha,26,94.5,WI,42.579703,–87.424898
Wisconsin,SOUTHEAST,Milwaukee,8,94.5,WI,43.017655,–87.481575
Wisconsin,SOUTHEAST,Ozaukee,2,94.5,WI,43.360715,–87.496553
Wisconsin,SOUTHEAST,Racine,23,94.5,WI,42.754075,–87.414676
Wisconsin,SOUTHEAST,Walworth,32,94.5,WI,42.66811,–88.541731
Wisconsin,SOUTHEAST,Washington,14,94.5,WI,43.391156,–88.232917
Wisconsin,SOUTHEAST,Waukesha,32,94.5,WI,43.019308,–88.306707
Wisconsin,SOUTHWEST,Crawford,27,94.5,WI,43.24991,–90.951230
Wisconsin,SOUTHWEST,Grant,26,94.5,WI,42.870062,–90.695368
Wisconsin,SOUTHWEST,Iowa,21,94.5,WI,43.001021,–90.133692
Wisconsin,SOUTHWEST,Lafayette,30,94.5,WI,42.655578,–90.130292
Wisconsin,SOUTHWEST,Richland,20,94.5,WI,43.376199,–90.435693
Wisconsin,SOUTHWEST,Sauk,38,94.5,WI,43.427998,–89.943329
Wisconsin,SOUTHWEST,Vernon,52,94.5,WI,43.599858,–90.815226
Wisconsin,WEST CENTRAL,Buffalo,17,94.5,WI,44.389759,–91.758714
Wisconsin,WEST CENTRAL,Dunn,21,94.5,WI,44.947741,–91.897720
Wisconsin,WEST CENTRAL,Eau Claire,33,94.5,WI,44.726355,–91.286414
Wisconsin,WEST CENTRAL,Jackson,9,94.5,WI,44.324895,–90.806541
Wisconsin,WEST CENTRAL,La Crosse,10,94.5,WI,43.908222,–91.111758
Wisconsin,WEST CENTRAL,Monroe,25,94.5,WI,43.945175,–90.619969
Wisconsin,WEST CENTRAL,Pepin,1,94.5,WI,44.627436,–91.834890
Wisconsin,WEST CENTRAL,Pierce,17,94.5,WI,44.725337,–92.426279
Wisconsin,WEST CENTRAL,St. Croix,28,94.5,WI,45.028959,–92.447284
Wisconsin,WEST CENTRAL,Trempealeau,13,94.5,WI,44.30305,–91.358867
Wyoming,NORTHEAST,Campbell,2,76,WY,44.241321,–105.552029
Wyoming,NORTHEAST,Crook,7,76,WY,44.589266,–104.567298
Wyoming,NORTHEAST,Johnson,3,76,WY,44.044048,–106.588541
Wyoming,NORTHEAST,Sheridan,5,76,WY,44.781369,–106.881211
Wyoming,NORTHEAST,Weston,2,76,WY,43.846213,–104.570020
Wyoming,NORTHWEST,Big Horn,6,76,WY,44.525654,–107.993321
Wyoming,NORTHWEST,Fremont,15,76,WY,43.055303,–108.605531
Wyoming,NORTHWEST,Park,16,76,WY,44.492387,–109.593598
Wyoming,NORTHWEST,Washakie,1,76,WY,43.878831,–107.669052
Wyoming,SOUTH CENTRAL,Albany,4,76,WY,41.665514,–105.721883
Wyoming,SOUTH CENTRAL,Natrona,14,76,WY,42.973641,–106.764877
Wyoming,SOUTH CENTRAL,Sweetwater,1,76,WY,41.660339,–108.875676
Wyoming,SOUTHEAST,Goshen,4,76,WY,42.08958,–104.353482
Wyoming,SOUTHEAST,Laramie,6,76,WY,41.29283,–104.660395
Wyoming,SOUTHEAST,Platte,4,76,WY,42.130319,–104.960809
Wyoming,WEST,Lincoln,15,76,WY,42.228788,–110.679842
Wyoming,WEST,Sublette,2,76,WY,42.767928,–109.916170
Wyoming,WEST,Teton,1,76,WY,44.049321,–110.588102
Wyoming,WEST,Uinta,4,76,WY,41.284726,–110.558947
